"play_game_id","timestamp","X.x","game_str.x","play_id.x","player_position","field_x","field_y","X.y","game_str.y","play_id.y","ball_position_x","ball_position_y","ball_position_z","coverer_id","total_pos_dif","y_pos_dif","displacement","displacement_per_second"
"1901_03_TeamLG_TeamA3 175",6115912,74705,"1901_03_TeamLG_TeamA3",175,6,-10.4616,129.9339,4838,"1901_03_TeamLG_TeamA3",175,144.2556,110.1048,-0.4668,"1901_03_TeamLG_TeamA3 175 6",155.98270796037,19.8291,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6115962,74706,"1901_03_TeamLG_TeamA3",175,6,-10.0209,129.732,4839,"1901_03_TeamLG_TeamA3",175,144.5499,109.8318,-0.4668,"1901_03_TeamLG_TeamA3 175 6",155.846559707553,19.9002,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6116012,74707,"1901_03_TeamLG_TeamA3",175,6,-9.6063,129.5433,4840,"1901_03_TeamLG_TeamA3",175,144.8442,109.5588,-0.4668,"1901_03_TeamLG_TeamA3 175 6",155.738040280787,19.9845,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117112,74729,"1901_03_TeamLG_TeamA3",175,6,-6.0792,129.2766,4841,"1901_03_TeamLG_TeamA3",175,143.823,113.301,3.28929,"1901_03_TeamLG_TeamA3 175 6",150.751084109535,15.9756,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117162,74730,"1901_03_TeamLG_TeamA3",175,6,-6.0834,129.3885,4842,"1901_03_TeamLG_TeamA3",175,139.5156,111.8925,4.75128,"1901_03_TeamLG_TeamA3 175 6",146.646441542234,17.496,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117212,74731,"1901_03_TeamLG_TeamA3",175,6,-6.0936,129.5034,4843,"1901_03_TeamLG_TeamA3",175,135.234,110.5026,6.13974,"1901_03_TeamLG_TeamA3 175 6",142.599161717031,19.0008,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117262,74732,"1901_03_TeamLG_TeamA3",175,6,-6.1095,129.6204,4844,"1901_03_TeamLG_TeamA3",175,130.9782,109.1319,7.45464,"1901_03_TeamLG_TeamA3 175 6",138.610303093024,20.4885,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117312,74733,"1901_03_TeamLG_TeamA3",175,6,-6.1302,129.7386,4845,"1901_03_TeamLG_TeamA3",175,126.7485,107.7795,8.69601,"1901_03_TeamLG_TeamA3 175 6",134.680922875142,21.9591,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117362,74734,"1901_03_TeamLG_TeamA3",175,6,-6.1548,129.8574,4846,"1901_03_TeamLG_TeamA3",175,122.5449,106.446,9.86385,"1901_03_TeamLG_TeamA3 175 6",130.811721302221,23.4114,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117412,74735,"1901_03_TeamLG_TeamA3",175,6,-6.183,129.9759,4847,"1901_03_TeamLG_TeamA3",175,118.3671,105.1314,10.95813,"1901_03_TeamLG_TeamA3 175 6",127.003844785345,24.8445,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117462,74736,"1901_03_TeamLG_TeamA3",175,6,-6.2142,130.0944,4848,"1901_03_TeamLG_TeamA3",175,114.2154,103.8354,11.97888,"1901_03_TeamLG_TeamA3 175 6",123.259172628896,26.259,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117512,74737,"1901_03_TeamLG_TeamA3",175,6,-6.2481,130.212,4849,"1901_03_TeamLG_TeamA3",175,110.0895,102.5583,12.9261,"1901_03_TeamLG_TeamA3 175 6",119.57911313206,27.6537,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117562,74738,"1901_03_TeamLG_TeamA3",175,6,-6.2838,130.3287,4850,"1901_03_TeamLG_TeamA3",175,105.9897,101.2998,13.79976,"1901_03_TeamLG_TeamA3 175 6",115.965580399789,29.0289,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117612,74739,"1901_03_TeamLG_TeamA3",175,6,-6.321,130.4448,4851,"1901_03_TeamLG_TeamA3",175,101.9157,100.0602,14.59989,"1901_03_TeamLG_TeamA3 175 6",112.420670448321,30.3846,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117662,74740,"1901_03_TeamLG_TeamA3",175,6,-6.3597,130.56,4852,"1901_03_TeamLG_TeamA3",175,97.8678,98.8392,15.32646,"1901_03_TeamLG_TeamA3 175 6",108.947606255897,31.7208,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117712,74741,"1901_03_TeamLG_TeamA3",175,6,-6.399,130.6743,4853,"1901_03_TeamLG_TeamA3",175,93.8457,97.6371,15.9795,"1901_03_TeamLG_TeamA3 175 6",105.548360773297,33.0372,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117762,74742,"1901_03_TeamLG_TeamA3",175,6,-6.4389,130.7877,4854,"1901_03_TeamLG_TeamA3",175,89.8497,96.4539,16.55901,"1901_03_TeamLG_TeamA3 175 6",102.22672993107,34.3338,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117812,74743,"1901_03_TeamLG_TeamA3",175,6,-6.4788,130.9002,4855,"1901_03_TeamLG_TeamA3",175,85.8798,95.289,17.06496,"1901_03_TeamLG_TeamA3 175 6",98.9862038841777,35.6112,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117862,74744,"1901_03_TeamLG_TeamA3",175,6,-6.5187,131.0115,4856,"1901_03_TeamLG_TeamA3",175,81.9357,94.1433,17.49738,"1901_03_TeamLG_TeamA3 175 6",95.8302929693946,36.8682,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117912,74745,"1901_03_TeamLG_TeamA3",175,6,-6.5583,131.1216,4857,"1901_03_TeamLG_TeamA3",175,78.0174,93.0162,17.85627,"1901_03_TeamLG_TeamA3 175 6",92.7635194440681,38.1054,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6117962,74746,"1901_03_TeamLG_TeamA3",175,6,-6.597,131.2302,4858,"1901_03_TeamLG_TeamA3",175,74.1252,91.9077,18.1416,"1901_03_TeamLG_TeamA3 175 6",89.7904926987819,39.3225,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118012,74747,"1901_03_TeamLG_TeamA3",175,6,-6.6351,131.3376,4859,"1901_03_TeamLG_TeamA3",175,70.2591,90.8181,18.3534,"1901_03_TeamLG_TeamA3 175 6",86.9169021185753,40.5195,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118062,74748,"1901_03_TeamLG_TeamA3",175,6,-6.6726,131.4429,4860,"1901_03_TeamLG_TeamA3",175,66.4188,89.7474,18.49164,"1901_03_TeamLG_TeamA3 175 6",84.1478904917408,41.6955,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118112,74749,"1901_03_TeamLG_TeamA3",175,6,-6.7092,131.5461,4861,"1901_03_TeamLG_TeamA3",175,62.6046,88.695,18.55635,"1901_03_TeamLG_TeamA3 175 6",81.4899971876917,42.8511,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118162,74750,"1901_03_TeamLG_TeamA3",175,6,-6.7455,131.6469,4862,"1901_03_TeamLG_TeamA3",175,58.8162,87.6618,18.54753,"1901_03_TeamLG_TeamA3 175 6",78.9495125311107,43.9851,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118212,74751,"1901_03_TeamLG_TeamA3",175,6,-6.7812,131.7447,4863,"1901_03_TeamLG_TeamA3",175,55.0539,86.6472,18.46515,"1901_03_TeamLG_TeamA3 175 6",76.5334181796423,45.0975,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118262,74752,"1901_03_TeamLG_TeamA3",175,6,-6.8166,131.8398,4864,"1901_03_TeamLG_TeamA3",175,51.3174,85.6515,18.30924,"1901_03_TeamLG_TeamA3 175 6",74.2490472187354,46.1883,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118312,74753,"1901_03_TeamLG_TeamA3",175,6,-6.852,131.9319,4865,"1901_03_TeamLG_TeamA3",175,47.607,84.6744,18.07977,"1901_03_TeamLG_TeamA3 175 6",72.1044657926955,47.2575,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118362,74754,"1901_03_TeamLG_TeamA3",175,6,-6.8877,132.0204,4866,"1901_03_TeamLG_TeamA3",175,43.9224,83.7159,17.7768,"1901_03_TeamLG_TeamA3 175 6",70.106996671231,48.3045,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118412,74755,"1901_03_TeamLG_TeamA3",175,6,-6.924,132.1053,4867,"1901_03_TeamLG_TeamA3",175,40.2639,82.7763,17.40024,"1901_03_TeamLG_TeamA3 175 6",68.2645453175365,49.329,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118462,74756,"1901_03_TeamLG_TeamA3",175,6,-6.9612,132.1866,4868,"1901_03_TeamLG_TeamA3",175,36.6315,81.8556,16.95018,"1901_03_TeamLG_TeamA3 175 6",66.5847809509801,50.331,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118512,74757,"1901_03_TeamLG_TeamA3",175,6,-6.999,132.264,4869,"1901_03_TeamLG_TeamA3",175,33.0249,80.9535,16.42656,"1901_03_TeamLG_TeamA3 175 6",65.0744187946385,51.3105,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118562,74758,"1901_03_TeamLG_TeamA3",175,6,-7.038,132.3375,4870,"1901_03_TeamLG_TeamA3",175,29.44416,80.0703,15.82941,"1901_03_TeamLG_TeamA3 175 6",63.740161547533,52.2672,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118612,74759,"1901_03_TeamLG_TeamA3",175,6,-7.0782,132.4068,4871,"1901_03_TeamLG_TeamA3",175,25.88949,79.2057,15.1587,"1901_03_TeamLG_TeamA3 175 6",62.5877434099209,53.2011,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118662,74760,"1901_03_TeamLG_TeamA3",175,6,-7.1196,132.4722,4872,"1901_03_TeamLG_TeamA3",175,22.36077,78.3597,14.41446,"1901_03_TeamLG_TeamA3 175 6",61.6218700753791,54.1125,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118712,74761,"1901_03_TeamLG_TeamA3",175,6,-7.1622,132.5331,4873,"1901_03_TeamLG_TeamA3",175,18.85803,77.5329,13.59666,"1901_03_TeamLG_TeamA3 175 6",60.8446741243052,55.0002,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118762,74762,"1901_03_TeamLG_TeamA3",175,6,-7.2063,132.5895,4874,"1901_03_TeamLG_TeamA3",175,15.38121,76.7244,12.70536,"1901_03_TeamLG_TeamA3 175 6",60.2586508810984,55.8651,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118812,74763,"1901_03_TeamLG_TeamA3",175,6,-7.2519,132.6417,4875,"1901_03_TeamLG_TeamA3",175,11.9304,75.9351,11.74047,"1901_03_TeamLG_TeamA3 175 6",59.8631699532358,56.7066,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118862,74764,"1901_03_TeamLG_TeamA3",175,6,-7.2993,132.6894,4876,"1901_03_TeamLG_TeamA3",175,8.50551,75.1641,10.70208,"1901_03_TeamLG_TeamA3 175 6",59.656953988836,57.5253,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118912,74765,"1901_03_TeamLG_TeamA3",175,6,-7.3479,132.7329,4877,"1901_03_TeamLG_TeamA3",175,5.1066,74.4123,9.59013,"1901_03_TeamLG_TeamA3 175 6",59.6356181707711,58.3206,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6118962,74766,"1901_03_TeamLG_TeamA3",175,6,-7.398,132.7722,4878,"1901_03_TeamLG_TeamA3",175,1.73367,73.6788,8.40465,"1901_03_TeamLG_TeamA3 175 6",59.7947934234152,59.0934,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119012,74767,"1901_03_TeamLG_TeamA3",175,6,-7.4496,132.8073,4879,"1901_03_TeamLG_TeamA3",175,-1.613331,72.9645,7.14561,"1901_03_TeamLG_TeamA3 175 6",60.1267224092613,59.8428,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119062,74768,"1901_03_TeamLG_TeamA3",175,6,-7.5027,132.8388,4880,"1901_03_TeamLG_TeamA3",175,-4.93437,72.2685,5.81304,"1901_03_TeamLG_TeamA3 175 6",60.6247273072539,60.5703,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119112,74769,"1901_03_TeamLG_TeamA3",175,6,-7.557,132.867,4881,"1901_03_TeamLG_TeamA3",175,-8.22942,71.5917,4.40691,"1901_03_TeamLG_TeamA3 175 6",61.2789893743883,61.2753,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119162,74770,"1901_03_TeamLG_TeamA3",175,6,-7.6128,132.8916,4882,"1901_03_TeamLG_TeamA3",175,-11.49852,70.9335,2.927265,"1901_03_TeamLG_TeamA3 175 6",62.0798274444155,61.9581,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119212,74771,"1901_03_TeamLG_TeamA3",175,6,-7.6692,132.9135,4883,"1901_03_TeamLG_TeamA3",175,-14.74167,70.2939,1.374072,"1901_03_TeamLG_TeamA3 175 6",63.0177287440677,62.6196,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119262,74772,"1901_03_TeamLG_TeamA3",175,6,-7.7265,132.9324,4884,"1901_03_TeamLG_TeamA3",175,-18.19674,69.7998,0.2172702,"1901_03_TeamLG_TeamA3 175 6",63.9949303337194,63.1326,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119312,74773,"1901_03_TeamLG_TeamA3",175,6,-7.7847,132.9492,4885,"1901_03_TeamLG_TeamA3",175,-19.89126,69.4656,0.879984,"1901_03_TeamLG_TeamA3 175 6",64.6276741341788,63.4836,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119362,74774,"1901_03_TeamLG_TeamA3",175,6,-7.8435,132.9642,4886,"1901_03_TeamLG_TeamA3",175,-21.57111,69.15,1.455108,"1901_03_TeamLG_TeamA3 175 6",65.2740331062215,63.8142,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119412,74775,"1901_03_TeamLG_TeamA3",175,6,-7.9023,132.9774,4887,"1901_03_TeamLG_TeamA3",175,-23.23626,68.8533,1.942635,"1901_03_TeamLG_TeamA3 175 6",65.9320144549793,64.1241,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119462,74776,"1901_03_TeamLG_TeamA3",175,6,-7.9617,132.9894,4888,"1901_03_TeamLG_TeamA3",175,-24.88671,68.5755,2.342571,"1901_03_TeamLG_TeamA3 175 6",66.600348923336,64.4139,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119512,74777,"1901_03_TeamLG_TeamA3",175,6,-8.0214,133.0005,4889,"1901_03_TeamLG_TeamA3",175,-26.52246,68.3166,2.654913,"1901_03_TeamLG_TeamA3 175 6",67.2777536807941,64.6839,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119562,74778,"1901_03_TeamLG_TeamA3",175,6,-8.0808,133.011,4890,"1901_03_TeamLG_TeamA3",175,-28.14351,68.0763,2.879664,"1901_03_TeamLG_TeamA3 175 6",67.9634283761061,64.9347,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119612,74779,"1901_03_TeamLG_TeamA3",175,6,-8.1405,133.0209,4891,"1901_03_TeamLG_TeamA3",175,-29.74986,67.8549,3.01683,"1901_03_TeamLG_TeamA3 175 6",68.6554586002424,65.166,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119662,74780,"1901_03_TeamLG_TeamA3",175,6,-8.2002,133.0305,4892,"1901_03_TeamLG_TeamA3",175,-31.3416,67.6524,3.06639,"1901_03_TeamLG_TeamA3 175 6",69.3528683874719,65.3781,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 175",6119712,74781,"1901_03_TeamLG_TeamA3",175,6,-8.2596,133.0401,4893,"1901_03_TeamLG_TeamA3",175,-32.9184,67.4685,3.02835,"1901_03_TeamLG_TeamA3 175 6",70.0549152022897,65.5716,43.7050685474808,3.4413439801166
"1901_03_TeamLG_TeamA3 259",9957852,113148,"1901_03_TeamLG_TeamA3",259,6,-13.7511,129.5592,7111,"1901_03_TeamLG_TeamA3",259,-0.1504461,11.08803,5.19894,"1901_03_TeamLG_TeamA3 259 6",119.249301497646,118.47117,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9957902,113149,"1901_03_TeamLG_TeamA3",259,6,-13.5489,129.4083,7112,"1901_03_TeamLG_TeamA3",259,2.836191,13.7493,5.79693,"1901_03_TeamLG_TeamA3 259 6",116.813849727155,115.659,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9957952,113150,"1901_03_TeamLG_TeamA3",259,6,-13.347,129.2619,7113,"1901_03_TeamLG_TeamA3",259,5.81628,16.39767,6.32724,"1901_03_TeamLG_TeamA3 259 6",114.479542774468,112.86423,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958002,113151,"1901_03_TeamLG_TeamA3",259,6,-13.1451,129.1197,7114,"1901_03_TeamLG_TeamA3",259,8.78982,19.03314,6.78984,"1901_03_TeamLG_TeamA3 259 6",112.250574199155,110.08656,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958052,113152,"1901_03_TeamLG_TeamA3",259,6,-12.9435,128.9823,7115,"1901_03_TeamLG_TeamA3",259,11.75676,21.65574,7.18476,"1901_03_TeamLG_TeamA3 259 6",110.13216299293,107.32656,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958102,113153,"1901_03_TeamLG_TeamA3",259,6,-12.7422,128.8485,7116,"1901_03_TeamLG_TeamA3",259,14.71719,24.26544,7.51197,"1901_03_TeamLG_TeamA3 259 6",108.127861988184,104.58306,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958152,113154,"1901_03_TeamLG_TeamA3",259,6,-12.5415,128.7183,7117,"1901_03_TeamLG_TeamA3",259,17.67102,26.86224,7.7715,"1901_03_TeamLG_TeamA3 259 6",106.242427134709,101.85606,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958202,113155,"1901_03_TeamLG_TeamA3",259,6,-12.3411,128.5911,7118,"1901_03_TeamLG_TeamA3",259,20.61831,29.44617,7.96332,"1901_03_TeamLG_TeamA3 259 6",104.47985381045,99.14493,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958252,113156,"1901_03_TeamLG_TeamA3",259,6,-12.141,128.4666,7119,"1901_03_TeamLG_TeamA3",259,23.55906,32.0172,8.08746,"1901_03_TeamLG_TeamA3 259 6",102.844450722261,96.4494,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958302,113157,"1901_03_TeamLG_TeamA3",259,6,-11.9415,128.3439,7120,"1901_03_TeamLG_TeamA3",259,26.49324,34.5753,8.14392,"1901_03_TeamLG_TeamA3 259 6",101.339920982935,93.7686,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958352,113158,"1901_03_TeamLG_TeamA3",259,6,-11.7426,128.223,7121,"1901_03_TeamLG_TeamA3",259,29.42085,37.1205,8.13267,"1901_03_TeamLG_TeamA3 259 6",99.9704712510274,91.1025,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958402,113159,"1901_03_TeamLG_TeamA3",259,6,-11.544,128.1033,7122,"1901_03_TeamLG_TeamA3",259,32.3418,39.6531,8.05374,"1901_03_TeamLG_TeamA3 259 6",98.7390567186055,88.4502,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958452,113160,"1901_03_TeamLG_TeamA3",259,6,-11.346,127.9845,7123,"1901_03_TeamLG_TeamA3",259,35.2563,42.1725,7.9071,"1901_03_TeamLG_TeamA3 259 6",97.6497501752565,85.812,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958502,113161,"1901_03_TeamLG_TeamA3",259,6,-11.1486,127.8663,7124,"1901_03_TeamLG_TeamA3",259,38.1645,44.679,7.69278,"1901_03_TeamLG_TeamA3 259 6",96.7052672448611,83.1873,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958552,113162,"1901_03_TeamLG_TeamA3",259,6,-10.9521,127.7481,7125,"1901_03_TeamLG_TeamA3",259,41.0658,47.1726,7.41075,"1901_03_TeamLG_TeamA3 259 6",95.907628062944,80.5755,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958602,113163,"1901_03_TeamLG_TeamA3",259,6,-10.7562,127.6299,7126,"1901_03_TeamLG_TeamA3",259,43.9605,49.6536,7.06104,"1901_03_TeamLG_TeamA3 259 6",95.2587036473833,77.9763,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958652,113164,"1901_03_TeamLG_TeamA3",259,6,-10.5609,127.5117,7127,"1901_03_TeamLG_TeamA3",259,46.8489,52.1214,6.64362,"1901_03_TeamLG_TeamA3 259 6",94.7606588734481,75.3903,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958702,113165,"1901_03_TeamLG_TeamA3",259,6,-10.3665,127.3932,7128,"1901_03_TeamLG_TeamA3",259,49.7307,54.5763,6.15855,"1901_03_TeamLG_TeamA3 259 6",94.4138463015357,72.8169,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958752,113166,"1901_03_TeamLG_TeamA3",259,6,-10.173,127.2747,7129,"1901_03_TeamLG_TeamA3",259,52.6056,57.0186,5.60574,"1901_03_TeamLG_TeamA3 259 6",94.2182158882772,70.2561,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958802,113167,"1901_03_TeamLG_TeamA3",259,6,-9.9798,127.1556,7130,"1901_03_TeamLG_TeamA3",259,55.4742,59.4477,4.98525,"1901_03_TeamLG_TeamA3 259 6",94.1731694189486,67.7079,7.86340394803676,1.55710969268055
"1901_03_TeamLG_TeamA3 259",9958852,113168,"1901_03_TeamLG_TeamA3",259,6,-9.7875,127.0365,7131,"1901_03_TeamLG_TeamA3",259,58.3365,61.8642,4.29708,"1901_03_TeamLG_TeamA3 259 6",94.2778238149884,65.1723,7.86340394803676,1.55710969268055
"1901_07_TeamLK_TeamB 124",4324100,51126,"1901_07_TeamLK_TeamB",124,6,-10.7733,132.9063,3174,"1901_07_TeamLK_TeamB",124,-1.527984,51.4761,4.81725,"1901_07_TeamLK_TeamB 124 6",81.9533607607391,81.4302,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324150,51127,"1901_07_TeamLK_TeamB",124,6,-10.7961,132.915,3175,"1901_07_TeamLK_TeamB",124,-1.245444,45.0801,4.7085,"1901_07_TeamLK_TeamB 124 6",88.352615626479,87.8349,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324200,51128,"1901_07_TeamLK_TeamB",124,6,-10.8189,132.924,3176,"1901_07_TeamLK_TeamB",124,-0.976056,38.7192,4.52865,"1901_07_TeamLK_TeamB 124 6",94.7176114619047,94.2048,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324250,51129,"1901_07_TeamLK_TeamB",124,6,-10.8417,132.933,3177,"1901_07_TeamLK_TeamB",124,-0.719814,32.3934,4.27764,"1901_07_TeamLK_TeamB 124 6",101.047828993784,100.5396,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324300,51130,"1901_07_TeamLK_TeamB",124,6,-10.8645,132.9423,3178,"1901_07_TeamLK_TeamB",124,-0.476724,26.1027,3.95553,"1901_07_TeamLK_TeamB 124 6",107.343402304875,106.8396,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324350,51131,"1901_07_TeamLK_TeamB",124,6,-10.8873,132.9525,3179,"1901_07_TeamLK_TeamB",124,-0.2467848,19.84728,3.56226,"1901_07_TeamLK_TeamB 124 6",113.604627348404,113.10522,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324400,51132,"1901_07_TeamLK_TeamB",124,6,-10.9101,132.963,3180,"1901_07_TeamLK_TeamB",124,-0.02999544,13.62702,3.09786,"1901_07_TeamLK_TeamB 124 6",119.830934227339,119.33598,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324450,51133,"1901_07_TeamLK_TeamB",124,6,-10.9326,132.975,3181,"1901_07_TeamLK_TeamB",124,0.1736439,7.44192,2.562345,"1901_07_TeamLK_TeamB 124 6",126.023421743153,125.53308,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324500,51134,"1901_07_TeamLK_TeamB",124,6,-10.9545,132.9879,3182,"1901_07_TeamLK_TeamB",124,0.364134,1.291929,1.955688,"1901_07_TeamLK_TeamB 124 6",132.181467132343,131.695971,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4324550,51135,"1901_07_TeamLK_TeamB",124,6,-10.9758,133.0026,3183,"1901_07_TeamLK_TeamB",124,0.541473,-4.82286,1.277901,"1901_07_TeamLK_TeamB 124 6",138.305838638751,137.82546,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325250,51149,"1901_07_TeamLK_TeamB",124,6,-11.0949,133.3326,3184,"1901_07_TeamLK_TeamB",124,-1.551573,2.04534,5.0475,"1901_07_TeamLK_TeamB 124 6",131.633657278587,131.28726,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325300,51150,"1901_07_TeamLK_TeamB",124,6,-11.0925,133.3515,3185,"1901_07_TeamLK_TeamB",124,-5.54229,5.94618,5.53926,"1901_07_TeamLK_TeamB 124 6",127.526155730291,127.40532,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325350,51151,"1901_07_TeamLK_TeamB",124,6,-11.0898,133.3677,3186,"1901_07_TeamLK_TeamB",124,-9.47223,9.85185,5.95665,"1901_07_TeamLK_TeamB 124 6",123.526441436348,123.51585,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325400,51152,"1901_07_TeamLK_TeamB",124,6,-11.0868,133.3821,3187,"1901_07_TeamLK_TeamB",124,-13.34139,13.76232,6.2997,"1901_07_TeamLK_TeamB 124 6",119.641025335445,119.61978,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325450,51153,"1901_07_TeamLK_TeamB",124,6,-11.0838,133.3938,3188,"1901_07_TeamLK_TeamB",124,-17.14977,17.67765,6.56835,"1901_07_TeamLK_TeamB 124 6",115.875033388834,115.71615,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325500,51154,"1901_07_TeamLK_TeamB",124,6,-11.0805,133.4037,3189,"1901_07_TeamLK_TeamB",124,-20.8974,21.59781,6.76266,"1901_07_TeamLK_TeamB 124 6",112.23603950738,111.80589,0.583003747843882,0.291501873921941
"1901_07_TeamLK_TeamB 124",4325550,51155,"1901_07_TeamLK_TeamB",124,6,-11.0772,133.4118,3190,"1901_07_TeamLK_TeamB",124,-24.58425,25.52277,6.88257,"1901_07_TeamLK_TeamB 124 6",108.73124295272,107.88903,0.583003747843882,0.291501873921941
